cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,dep,depdom,idtrni,idtrngov,idtrnmu,idtrcomb,idtrnfc,idtrnfg,depfor,trn,ddt,ntr,ntrsmmda,ntrsoth,ntrtime,ts,depnidom,depidom,coredep,depins,irakeogh,bro,broins,DEPLSNB,depnifor,depifor
"11404","0","16944","0","The West Michigan Savings Bank","Bangor","MI","49013","3/31/2015","5/17/2015","NM","232 West Monroe Street","","1","0","0","7","0","Van Buren","28020","Kalamazoo-Portage, MI","1/1/1882","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","www.wmsbank.com","32652","32652","27527","0","5125","0","0","0","","15265","7982","17387","936","8584","7867","24670","7982","24670","32141","30672","826","0","0","0","",""
"58652","0","3716320","3716339","The Westchester Bank","Yonkers","NY","10710","3/31/2015","5/17/2015","NM","2001 Central Park Avenue","WESTCHESTER BANK HOLDING CORPORATION, THE","4","0","0","4","0","Westchester","35620","New York-Newark-Jersey City, NY-NJ-PA","6/18/2008","6/18/2008","3/16/2015","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","WWW.THEWESTCHESTERBANK.COM","436718","436718","426408","0","7623","2686","0","0","","153818","132396","282899","214350","36296","32253","304321","132396","304322","429377","285827","4221","0","0","2437","",""
"21121","0","988153","1051979","The Western State Bank","Garden City","KS","67846","3/31/2015","5/17/2015","NM","1500 East Kansas Avenue","WHITCORP FINANCIAL COMPANY","10","0","0","2","1","Finney","","","6/19/1973","6/19/1973","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","http://www.wsbks.com","405353","405353","354367","0","50986","0","0","0","","39396","27311","365957","62492","203519","99946","378042","109578","295775","376333","300098","10877","2000","0","0","",""
"31539","7147","87476","0","The Wilmington Savings Bank","Wilmington","OH","45177","3/31/2015","5/17/2015","SB","184 North South Street","","1","0","0","5","0","Clinton","","","1/1/1890","11/9/1967","10/23/2012","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","www.wilmingtonsavings.com","92322","92322","92323","0","0","0","0","0","","20631","3516","71692","7473","16526","47691","88807","4182","88140","90424","87747","6921","493","493","7625","",""
"12136","53047","501655","2356251","The Wilson State Bank","Wilson","KS","67490","3/31/2015","5/17/2015","NM","422 26th Street","WILSON BANCSHARES, INC.","4","0","0","2","1","Ellsworth","","","7/16/1886","1/1/1934","1/22/2011","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","www.wilsonstatebank.net","72427","72427","63417","0","8990","20","0","0","","26783","17480","45644","7671","14252","23722","54947","17479","54948","67931","65109","3701","0","0","0","",""
"11297","0","34836","1085853","The Woodbury Banking Company","Woodbury","GA","30293","3/31/2015","5/17/2015","NM","33 Jones Mill Road","WOODBURY BANCSHARES, INC.","1","0","0","8","0","Meriwether","12060","Atlanta-Sandy Springs-Roswell, GA","10/1/1902","1/1/1934","6/5/2008","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","","22080","22080","21111","3","966","0","0","0","","8136","5988","13944","925","1763","11256","16092","5988","16092","22080","22216","1821","0","0","0","",""
"1978","12067","680457","1124921","The Yellowstone Bank","Laurel","MT","59044","3/31/2015","5/17/2015","SM","12 First Avenue","YELLOWSTONE HOLDING COMPANY","9","0","0","4","1","Yellowstone","13740","Billings, MT","5/26/1926","1/1/1934","9/20/2014","Stock","0","1","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","yellowstonebank.com","507940","507940","496268","0","11672","0","0","0","","50379","39837","457561","175020","204080","78461","468103","156923","351017","498245","411320","15638","0","0","0","",""
"5595","0","311265","2287225","The Yoakum National Bank","Yoakum","TX","77995","3/31/2015","5/17/2015","N","301 West Grand Avenue","YOAKUM NATIONAL BANCSHARES, INC.","1","0","0","7","0","De Witt","","","1/1/1890","1/1/1934","6/21/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","http://www.yoakumnationalbank.com","213664","213664","185946","0","27718","0","0","0","","68939","32320","144725","51179","14284","79261","181344","32320","181344","187996","163139","6633","0","0","0","",""
"58536","18037","936583","0","Think Mutual Bank","Rochester","MN","55901","3/31/2015","5/17/2015","SA","5200 Members Parkway, Nw","","11","0","0","5","0","Olmsted","40340","Rochester, MN","7/1/2007","7/1/2007","7/21/2011","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","www.thinkbank.com","1280553","1280553","1280553","0","0","0","0","0","","68393","21824","1212160","375305","575592","261263","1258729","80751","1199802","1268523","1223708","64089","0","0","0","",""
"58716","0","3630323","4475473","Third Coast Bank, SSB","Humble","TX","77338","3/31/2015","5/17/2015","SB","20202 Hwy 59 North, # 190","THIRD COAST BANCSHARES, INC","5","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","2/25/2008","2/25/2008","7/1/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","www.tcbssb.com","322348","322348","270364","32181","19803","0","0","0","","151562","55285","170786","65772","2010","103004","267063","55285","267063","297486","157302","2562","0","0","19803","",""
"30012","4544","915878","0","Third Federal Savings and Loan Association of Cleveland","Cleveland","OH","44105","3/31/2015","5/17/2015","SA","7007 Broadway Avenue","","38","0","1","5","0","Cuyahoga","17460","Cleveland-Elyria, OH","8/4/1938","8/4/1938","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","http://www.thirdfederal.com","8637744","8637744","8637539","101","104","0","0","0","","112083","8566","8525661","42003","2639338","5844320","8629178","138360","8499384","7800963","8396912","1267622","474091","474091","0","",""
"29331","3293","67870","0","Thomas County Federal Savings and Loan Association","Thomasville","GA","31792","3/31/2015","5/17/2015","SA","131 South Dawson Street","","1","0","0","4","0","Thomas","","","1/1/1934","1/28/1935","7/21/2011","Non-Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","www.tcfederal.com","206274","206274","203653","0","2621","0","0","0","","31176","4613","175098","45415","24678","105004","201661","5031","201243","200379","189438","29775","3730","747","0","",""
"18258","10783","120609","0","Thomaston Savings Bank","Thomaston","CT","6787","3/31/2015","5/17/2015","SB","203 Main Street","","10","0","0","4","0","Litchfield","","","10/1/1874","7/1/1960","3/31/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Hartford","Boston","Northeastern","Northeast","www.thomastonsavingsbank.com","707618","707618","650519","4","37379","19716","0","0","","136611","106848","571007","96308","156824","317875","600770","106848","600770","633407","617747","71723","18882","18882","0","",""
"34068","15493","2344753","2346010","Thomasville National Bank","Thomasville","GA","31792","3/31/2015","5/17/2015","N","301 North Broad Street","THOMASVILLE BANCSHARES, INC","3","0","0","4","0","Thomas","","","10/2/1995","10/2/1995","1/1/2014","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","www.tnbank.com","549875","549875","500405","0","49436","34","0","0","","47409","14592","502466","143923","246614","111929","535283","70611","479264","464395","243745","15788","35216","35216","0","",""
"21557","11267","610557","4404277","Three Rivers Bank of Montana","Kalispell","MT","59901","3/31/2015","5/17/2015","NM","233 East Idaho","KING KALISPELL, LLC","2","0","0","4","0","Flathead","","","5/1/1974","5/1/1974","8/28/2009","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","www.threeriversbankmontana.com","94920","94920","94537","0","364","19","0","0","","44437","35793","50483","9242","14099","27140","59127","35793","59127","88354","84683","4204","1130","1130","0","",""
"34799","15054","2745529","0","Thrivent Trust Company","Appleton","WI","54919","3/31/2015","5/17/2015","SA","4321 N. Ballard Road","","1","0","0","5","0","Outagamie","11540","Appleton, WI","11/2/1998","11/2/1998","12/1/2012","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","www.thriventtrust.com","2000","2000","2000","0","0","0","0","0","","0","0","2000","0","0","2000","2000","0","2000","0","250","0","0","0","0","",""
"14513","13140","698649","2972530","Thumb National Bank and Trust Company","Pigeon","MI","48755","3/31/2015","5/17/2015","N","7254 Michigan Avenue","THUMB NATIONAL BANK AND TRUST COMPANY EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST","5","0","0","2","1","Huron","","","1/1/1895","6/14/1934","12/29/2011","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","WWW.THUMBNATIONAL.COM","198751","198751","183245","0","15505","0","0","0","","87783","48458","110967","0","49796","61171","150292","48458","150293","192705","161037","13679","0","0","1344","",""
"57862","0","3308145","0","Thurston First Bank","Olympia","WA","98506","3/31/2015","5/17/2015","NM","204 Pear St Ne","","1","0","0","4","0","Thurston","36500","Olympia-Tumwater, WA","10/29/2004","10/29/2004","4/26/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","http://www.thurstonfirstbank.com","101327","101327","79536","0","1211","20580","0","0","","29640","24748","71687","40220","1211","30256","76579","24748","76579","72407","87702","0","27446","27446","20579","",""
"34723","15018","2716547","0","TIAA-CREF Trust Company, FSB","Saint Louis","MO","63102","3/31/2015","5/17/2015","SA","211 N. Broadway, Suite 1000","","1","0","0","5","0","Saint Louis","41180","St. Louis, MO-IL","7/20/1998","7/20/1998","7/21/2011","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","www.tiaadirect.com","1721109","1721109","1721109","0","0","0","0","0","","8090","8090","1713019","1261513","371825","79680","1713019","467","1720642","1245548","1474491","0","500789","445578","0","",""
"23647","12248","529958","1109094","TIB The Independent Bankersbank","Farmers Branch","TX","75234","3/31/2015","5/17/2015","SM","11701 Luna Road","INDEPENDENT BANKERS FINANCIAL CORPORATION","6","0","1","9","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","1/21/1982","1/21/1982","9/22/2014","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.mybankersbank.com","1891802","1891802","384269","0","24239","1483295","0","0","","732356","732356","1159447","850994","0","308451","1159447","656807","1234995","1583685","586629","1607","306817","306817","0","",""
"57594","0","3185485","3185476","Tidelands Bank","Mount Pleasant","SC","29464","3/31/2015","5/17/2015","NM","875 Lowcountry Boulevard","TIDELANDS BANCSHARES, INC.","7","0","0","4","0","Charleston","16700","Charleston-North Charleston, SC","10/6/2003","10/6/2003","4/1/2008","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","http://www.tidelandsbank.com","429274","429274","398416","0","249","30609","0","0","","64462","29379","364812","69296","35360","260156","399895","29379","399895","403782","407602","26442","0","0","27608","",""
"17366","0","593351","2889870","Tightwad Bank","Osage City","KS","66523","3/31/2015","5/17/2015","NM","131 W Market Street","RSB FINANCIAL, INC.","2","0","1","4","0","Osage","45820","Topeka, KS","1/1/1900","11/5/1954","3/11/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","https://www.tightwadbank.net","2397","2397","2397","0","0","0","0","0","","734","564","1663","558","528","576","1833","564","1833","2397","2397","0","0","0","0","",""
"28453","1625","294779","2621548","Timberland Bank","Hoquiam","WA","98550","3/31/2015","5/17/2015","SB","624 Simpson Avenue","TIMBERLAND BANCORP, INC.","22","0","0","4","0","Grays Harbor","","","1/1/1915","8/30/1935","6/11/2008","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","http://www.timberlandbank.com","643438","643438","627820","0","15618","0","0","0","","61488","30672","581950","91794","328855","161301","612766","117646","525792","622044","576884","37789","9060","9060","0","",""
"57857","0","3271986","3282713","Timberline Bank","Grand Junction","CO","81505","3/31/2015","5/17/2015","NM","633 24 Road","TIMBERLINE BANCORPORATION","3","0","0","4","1","Mesa","24300","Grand Junction, CO","10/25/2004","10/25/2004","9/10/2007","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","www.timberlinebank.com","163262","163262","158961","0","3679","623","0","0","","84691","83730","78572","52403","3309","22859","79533","35240","128022","154133","112119","1562","5212","5212","249","",""
"15158","0","962256","3179961","Timberwood Bank","Tomah","WI","54660","3/31/2015","5/17/2015","NM","110 West Veterans Street","TOMAH BANCSHARES, INC.","2","0","0","4","0","Monroe","","","8/1/1907","1/1/1934","4/13/2007","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","https://www.timberwoodbanks.com","137350","137350","108609","0","20937","7804","0","0","","29841","17186","107509","35699","17550","54259","120164","17265","120085","116946","112929","3873","13765","13139","7804","",""
"29294","3235","27070","0","Time Federal Savings Bank","Medford","WI","54451","3/31/2015","5/17/2015","SA","675 E. Broadway Ave.","","5","0","0","5","0","Taylor","","","2/18/1935","2/18/1935","7/21/2011","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","www.timefederalsavings.com","495178","495178","484792","0","7886","2500","0","0","","30002","30002","465176","0","179693","285483","465176","9762","485416","459719","469990","66146","0","0","0","",""
"9410","11203","910118","1048858","Tioga State Bank","Spencer","NY","14883","3/31/2015","5/17/2015","SM","1 Main Street","TSB SERVICES, INC.","11","0","0","4","0","Tioga","13780","Binghamton, NY","3/24/1884","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","http://www.tiogabank.com","328857","328857","259313","0","69544","0","0","0","","30300","30300","298557","55200","165283","78074","298557","76303","252554","311008","253384","13741","3506","3506","0","",""
"33802","9466","885579","0","Tioga-Franklin Savings Bank","Philadelphia","PA","19125","3/31/2015","5/17/2015","SB","320 East Girard Avenue","","1","0","0","5","0","Philadelphia","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","3/31/1873","7/1/2000","10/30/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","www.tiogafranklin.com","26019","26019","19204","0","0","6815","0","0","","0","0","26019","0","7343","18675","26019","115","25903","19041","25618","6036","5977","5977","588","",""
"3225","0","328357","3831625","Titan Bank, N.A.","Mineral Wells","TX","76067","3/31/2015","5/17/2015","N","1701 East Hubbard Avenue","BMC BANCSHARES, INC.","2","0","0","4","1","Palo Pinto","","","1/1/1907","1/1/1934","7/27/2012","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","http://www.titanbank.com","66449","66449","53038","0","5169","8242","0","0","","20491","10320","45958","7600","5314","33044","56129","10320","56129","56567","55935","2591","5440","5440","8242","",""
"17302","0","334648","1209837","Titonka Savings Bank","Titonka","IA","50480","3/31/2015","5/17/2015","SM","173 Main Street North","TITONKA BANCSHARES, INC.","3","0","0","2","0","Kossuth","","","1/1/1916","1/4/1954","9/30/2007","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","http://www.tsbbank.com","147340","147340","130401","14","16925","0","0","0","","48238","23190","99102","32641","9722","56739","124150","23190","124150","139370","131357","10349","381","381","0","",""
