cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"2301","53275","141350","0","The First State Bank","Boise City","OK","73933","3/31/2015","5/17/2015","NM","20 Sw Square","","1","0","0","2","0","Cimarron","","","8/6/1915","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","www.fsbboisecity.com","46589","431","47020","0","47020","16104","16104","0","1458","1458","0","0","1519","13127","","21631","2346","","6753","0","0","5550","1203","187","0","71","116","0","0","955","","266","266","0","0","431",""
"11175","0","305059","4665322","The First State Bank","Abernathy","TX","79311","3/31/2015","5/17/2015","NM","402 Ninth","TURNER BANCSHARES, INC.","1","0","0","2","1","Hale","","","1/1/1909","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","http://www.fsbabernathy.com","17404","27","17431","0","17431","3765","3765","160","2391","0","2391","0","66","1148","","9881","1250","","2520","0","55","776","1689","15","0","0","15","0","0","0","","0","0","0","160","27",""
"17588","12692","888552","1141021","The First State Bank","Louise","TX","77455","3/31/2015","5/17/2015","NM","Highway 59 And Fm Road 1160","LOUISE BANCSHARES, INC.","10","0","0","2","1","Wharton","","","5/7/1956","5/7/1956","10/26/2011","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","www.fsblouise.com","242956","2744","245700","0","245700","154041","154041","16370","80019","66949","13070","0","31497","26155","","45096","37126","0","5092","0","0","862","4230","4344","0","4167","177","0","0","0","0","150","30","7894","8476","2744",""
"9973","0","736662","3600399","The First State Bank","Rice","TX","75155","3/31/2015","5/17/2015","NM","100 North Mckinney Street","RICE BANCSHARES, INC.","4","0","0","8","0","Navarro","","","2/27/1928","1/1/1934","3/12/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.fsbrice-tx.com","73286","1174","74460","0","74460","41653","41653","1624","16749","16749","0","816","19116","3348","","7628","19313","","4525","0","0","2670","1855","1341","0","0","1341","0","0","0","","0","0","441","1183","1123",""
"14361","0","627425","1076057","The First State Bank","Barboursville","WV","25504","3/31/2015","5/17/2015","NM","660 Central Avenue","FIRST BANKSHARES, INC.","4","0","0","4","1","Cabell","26580","Huntington-Ashland, WV-KY-OH","9/1/1905","5/14/1934","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","http://www.fsb-wv.com","183706","3465","187171","0","187171","137573","137573","17026","24911","23196","1715","5129","90234","273","","68","34930","0","4513","670","17","1332","2494","10087","0","232","675","9180","0","2351","0","6238","2536","3763","13263","2315",""
"15899","14147","9955","1062425","The First State Bank & Trust Co. of Larned","Larned","KS","67550","3/31/2015","5/17/2015","SM","116 West Sixth Street","FIRST STATE FINANCIAL CORPORATION","4","0","0","2","1","Pawnee","","","1/1/1896","6/26/1942","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","www.bankkansas.com","68373","1513","69886","0","69886","46874","46874","0","23098","216","22882","4676","6145","12955","","11100","9129","","1378","0","9","931","438","1404","0","0","274","1130","0","0","","0","0","0","0","992",""
"21163","0","297631","1081239","The First State Bank of Arcadia","Arcadia","FL","34265","3/31/2015","5/17/2015","NM","40o North Brevard Avenue","CREWS BANKING CORPORATION","3","0","0","4","1","De Soto","","","7/17/1973","7/17/1973","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","www.fsbarcadia.com","71034","3584","74618","142","74760","67293","67293","2130","28939","15745","13194","423","28633","7168","","0","3673","","3131","0","0","574","2557","663","0","509","154","0","0","0","","3235","2529","565","1565","977",""
"12098","0","630041","3584006","The First State Bank of Dongola","Dongola","IL","62926","3/31/2015","5/17/2015","SM","108 Se Front St","TRI-COUNTY HOLDINGS, INC.","2","0","0","6","1","Union","","","5/1/1906","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","","16540","233","16773","0","16773","10715","10715","0","1469","0","1469","0","8719","527","","1406","1186","","3462","0","0","1834","1628","4","0","0","4","0","0","0","","239","182","0","0","186",""
"17661","0","864855","0","The First State Bank of Healy","Healy","KS","67850","3/31/2015","5/17/2015","NM","Jayhawk Plaza On K-4","","1","0","0","2","1","Lane","","","7/10/1906","9/14/1956","12/18/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","www.fsbhealy.com","44570","1172","45742","0","45742","17199","17199","163","5622","5622","0","0","1363","10051","","15587","11667","","1104","0","0","671","433","185","0","0","185","0","0","0","","336","336","0","163","746",""
"1982","0","615253","1857171","The First State Bank of Malta","Malta","MT","59538","3/31/2015","5/17/2015","SM","1 South 1st Street East","FS BANCO, INC.","1","0","0","2","0","Phillips","","","3/4/1903","1/1/1934","5/27/2010","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","www.fsbmalta.com","62683","1659","64342","0","64342","28567","28567","278","3470","0","3470","0","957","23862","","26678","5751","","2519","0","43","1656","820","827","0","568","259","0","0","0","","61","0","0","278","1135",""
"11527","0","644057","0","The First State Bank of Pond Creek, Oklahoma","Pond Creek","OK","73766","3/31/2015","5/17/2015","NM","Second And Broadway Streets","","2","0","0","2","1","Grant","","","9/16/1893","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","http://www.fsbpondcreek.com","25572","609","26181","0","26181","9687","9687","460","2521","2521","0","0","2939","3767","","5001","9176","","1969","0","0","1058","911","348","0","254","94","0","0","0","","0","0","435","25","354",""
"15469","0","471057","0","The First State Bank of Ransom","Ransom","KS","67572","3/31/2015","5/17/2015","NM","306 S Vermont Ave","","2","0","0","2","0","Ness","","","1/1/1900","3/4/1937","4/25/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","fsbransom.com","16069","409","16478","0","16478","4452","4452","0","0","0","0","602","265","3585","","3441","6648","","397","0","0","133","264","1540","0","412","22","1106","0","0","","0","0","0","0","290",""
"8191","0","818559","1127548","The First State Bank of Red Wing","Red Wing","MN","55066","3/31/2015","5/17/2015","NM","3209 South Service Drive","NOBLE BANK HOLDING COMPANY, INC.","3","0","0","7","0","Goodhue","","","10/14/1915","1/1/1934","2/18/2011","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","http://www.firststatebankredwing.com","19866","224","20090","0","20090","11516","11516","234","3683","1179","2504","0","7215","384","","1806","3575","","3192","0","156","1566","1470","1","0","0","1","0","0","0","","0","0","0","234","224",""
"9769","0","760957","2380948","The First State Bank of Rosemount","Rosemount","MN","55068","3/31/2015","5/17/2015","NM","3025 145th Street West","HIGGINS BANCORPORATION, INC.","1","0","0","7","0","Dakota","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/1/1909","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","www.fsbrosemount.com","20944","304","21248","0","21248","14899","14899","1362","2873","1686","1187","0","10151","513","","64","3694","","2542","0","242","1412","888","49","0","0","49","0","0","0","","1498","1350","0","1362","304",""
"11013","0","686758","1126493","The First State Bank of Shelby","Shelby","MT","59474","3/31/2015","5/17/2015","NM","320 Main Street","PRAIRIE BANCSHARES CORPORATION","1","0","0","2","0","Toole","","","1/1/1910","1/1/1934","11/24/2008","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","www.fsbshelby.com","22230","576","22806","0","22806","5338","5338","8","2327","1072","1255","0","0","3003","","9239","6482","","1200","255","0","328","617","547","0","495","52","0","0","0","","0","0","0","8","576",""
"15328","53087","1557","3822687","The First State Bank, Kiowa, Kansas","Kiowa","KS","67070","3/31/2015","5/17/2015","NM","546 Main Street","GRACE INVESTMENT COMPANY, INC. ESOP, THE","1","0","0","2","1","Barber","","","1/1/1935","12/21/1935","4/15/2013","Stock","0","0","FDIC","DIF","Kansas City","DALLAS","Wichita","Kansas City","Western","Western","www.fstbanc.com","60103","451","60554","0","60554","15043","15043","1300","1190","784","406","0","5454","7099","","30602","12770","","2133","0","0","1009","1124","6","0","0","6","0","0","0","","0","0","802","498","451",""
"15431","0","791746","1209800","The First Trust & Savings Bank","Marcus","IA","51035","3/31/2015","5/17/2015","SM","100 West Pine Street","FT BANCSHARES, INC.","3","0","0","2","1","Cherokee","","","1/1/1935","10/31/1936","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","www.1sttrust.com","16941","283","17224","0","17224","4571","4571","0","390","358","32","0","1568","2613","","6470","2101","","4066","0","0","1627","2439","16","0","0","16","0","0","2101","","0","0","0","0","283",""
"10831","0","193649","2251776","The First Trust and Savings Bank of Watseka, Illinois","Watseka","IL","60970","3/31/2015","5/17/2015","SM","120 East Walnut Street","FIRST TRUST HOLDINGS, INC., THE","2","0","0","2","0","Iroquois","","","6/28/1909","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","http://www.ftsbank.com","106808","2074","108882","84","108966","59548","59548","0","10442","9570","872","4628","19614","24864","","24304","14859","","2796","0","0","899","1897","7459","0","1958","4786","715","0","0","","248","0","0","0","1646",""
"34217","0","2385514","2385493","The First,  A   National Banking Association","Hattiesburg","MS","39402","3/31/2015","5/17/2015","N","6480 Ushwy 98 West","FIRST BANCSHARES, INC., THE","29","0","1","4","0","Lamar","25620","Hattiesburg, MS","8/5/1996","8/5/1996","7/1/2014","Stock","0","0","OCC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","www.thefirstbank.com","712088","5928","718016","430","718446","592638","592638","93168","242969","159593","83376","19425","227306","9770","","0","110806","0","14859","6","2035","4097","8721","143","0","0","143","0","0","6789","0","2629","2019","15548","77620","5928",""
"4256","10325","439404","1133932","The First, N.A.","Damariscotta","ME","4543","3/31/2015","5/17/2015","N","223 Main Street","FIRST BANCORP, INC., THE","16","0","0","4","0","Lincoln","","","4/19/1864","1/1/1934","10/26/2012","Stock","0","1","OCC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","www.thefirst.com","928973","10196","939169","0","939169","777710","777710","47719","229913","153271","76642","11595","487970","513","","12224","102595","0","19728","0","6034","1939","11755","26912","0","26277","635","0","0","0","0","1039","0","13036","34683","10296",""
"17513","15454","739832","2616179","The Fisher National Bank","Fisher","IL","61843","3/31/2015","5/17/2015","N","102 East Division Street","FISHER BANCORP, INC.","2","0","0","8","1","Champaign","16580","Champaign-Urbana, IL","11/18/1955","11/18/1955","2/13/2013","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","www.fishernational.com","79620","915","80535","0","80535","65820","65820","5025","12260","9215","3045","1335","40041","7159","","5292","5320","","4067","0","3","1585","2479","36","0","36","0","0","0","0","","966","966","3150","1875","915",""
"34573","0","2626794","4503929","The Foothills Bank","Yuma","AZ","85367","3/31/2015","5/17/2015","NM","11689 S. Foothills Blvd.","TFB BANCORP, INC.","7","0","0","4","0","Yuma","49740","Yuma, AZ","11/3/1997","11/3/1997","8/14/2014","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","http://www.foothillsbank.com","205103","3129","208232","69","208301","187457","187457","22408","139757","68488","71269","8081","14320","2891","","6052","13195","","952","0","153","341","458","645","0","0","21","624","0","291","","4040","4040","1103","21305","3047",""
"13209","13772","830113","2524443","The Fort Jennings State Bank","Fort Jennings","OH","45844","3/31/2015","5/17/2015","NM","120 North Water St.","FJSB BANCSHARES, INC.","5","0","0","4","0","Putnam","","","1/1/1918","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","www.fjsb.com","137363","1446","138809","0","138809","107096","107096","3586","29279","25062","4217","605","50929","22697","","7209","16375","","6509","0","13","4321","2175","1620","0","1620","0","0","0","0","","0","0","2695","891","1446",""
"16416","52377","125154","4208961","The Fort Sill National Bank","Fort Sill","OK","73503","3/31/2015","5/17/2015","N","1647 Randolph Road","JRMB II, INC","84","0","1","7","1","Comanche","30020","Lawton, OK","7/1/1946","7/1/1946","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","www.fsnb.com","111700","2262","113962","745","114707","79845","79845","1939","39286","827","38459","2671","35876","73","","0","3469","0","16586","913","106","10256","5311","14807","0","1407","13400","0","0","0","0","0","0","1084","855","2201",""
"5768","11304","145844","3033045","The Fountain Trust Company","Covington","IN","47932","3/31/2015","5/17/2015","NM","1 Fountain Square","PIPER HOLDINGS, INC.","11","0","0","2","0","Fountain","","","1/1/1903","1/1/1934","6/2/2010","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","http://www.fountaintrust.com","145370","3200","148570","0","148570","110346","110346","2368","18307","12992","5315","1411","62468","25792","","19552","12787","","5852","0","0","2422","3430","33","0","0","33","0","0","0","","1388","1388","1739","629","1932",""
"15904","0","7634","1416457","The Four County Bank","Allentown","GA","31003","3/31/2015","5/17/2015","NM","959 Main Street","FOUR COUNTY BANCSHARES, INC.","1","0","0","4","1","Wilkinson","","","9/15/1941","7/13/1942","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","THEFOURCOUNTYBANK.COM","40519","1071","41590","0","41590","29235","29235","2487","14196","0","14196","0","10382","2170","","2515","4699","","4956","0","0","36","4920","185","0","0","185","0","0","0","","0","0","0","2487","530",""
"13450","0","843953","2006471","The Fowler State Bank","Fowler","KS","67844","3/31/2015","5/17/2015","NM","401 Main Street","FSB BANKSHARES, INC.","3","0","0","2","1","Meade","","","4/13/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","www.fowlerstatebank.org","37303","351","37654","0","37654","13270","13270","90","5750","37","5713","320","3104","4006","","9441","10524","","4260","0","10","2241","2009","159","0","0","159","0","0","0","","0","0","0","90","351",""
"57184","0","3019982","0","The Freedom Bank of Virginia","Vienna","VA","22181","3/31/2015","5/17/2015","SM","502 Maple Avenue West","","3","0","0","4","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","7/23/2001","7/23/2001","4/17/2008","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","http://freedombankva.com","294546","2986","297532","704","298236","237305","237305","33546","130808","62824","67984","2945","70006","0","","0","51843","0","9088","0","60","232","8796","0","0","0","0","0","0","0","0","171","0","18444","15102","2986",""
"18067","54793","739159","4442701","The Freeport State Bank","Harper","KS","67058","3/31/2015","5/17/2015","NM","807 West 14th Street","FREEPORT BANCSHARES, INC.","2","0","0","2","0","Harper","","","1/1/1902","1/1/1934","1/1/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","www.freeportstatebank.net","14323","173","14496","0","14496","9876","9876","127","3067","1845","1222","0","2657","4025","","3163","830","","384","0","0","247","137","243","0","0","1","242","0","0","","0","0","0","127","173",""
"13130","0","427241","1401154","The Friendship State Bank","Friendship","IN","47021","3/31/2015","5/17/2015","SM","5908 E Main Street","FRIENDSHIP BANCORP","6","0","0","5","0","Ripley","","","10/26/1912","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","www.friendshipstatebank.com","229637","2261","231898","1255","233153","213540","213540","11175","27209","20729","6480","2765","160052","12339","","1853","6745","0","10803","85","263","3337","7118","212","0","64","148","0","0","0","0","293","0","1962","9213","2261",""
"5406","0","150352","1052314","The Fullerton National Bank","Fullerton","NE","68638","3/31/2015","5/17/2015","N","4th And Broadway","WOODSTOCK LAND AND CATTLE COMPANY","1","0","0","2","1","Nance","","","1/1/1900","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","www.fullertonnational.com","28619","592","29211","0","29211","8712","8712","146","741","0","741","0","1815","6010","","14481","4323","","1333","0","0","938","395","362","0","0","362","0","0","0","","0","0","146","0","420",""
"10898","10493","473341","1209891","The Garnavillo Savings Bank","Garnavillo","IA","52049","3/31/2015","5/17/2015","NM","101 S. Main Street","GARNAVILLO BANK CORPORATION","1","0","0","2","1","Clayton","","","7/18/1904","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","www.garnavillobank.com","37095","449","37544","0","37544","18720","18720","0","2516","163","2353","0","4779","11425","","10964","5443","","1890","0","0","689","1201","527","0","413","114","0","0","0","","0","0","0","0","0",""
"8074","10656","465243","1210011","The Garrett State Bank","Garrett","IN","46738","3/31/2015","5/17/2015","SM","120 West King Street","G.S.B. FINANCIAL CORPORATION","3","0","0","5","1","De Kalb","","","11/1/1893","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","www.garrettstatebank.com","150390","1756","152146","61","152207","132575","132575","3113","13580","12080","1500","3366","107631","4885","","990","11051","","6977","400","58","4329","2190","614","0","606","8","0","0","0","","1542","589","2625","488","1426",""
